Order ID,Customer ID,Product ID,date_id,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
MX-2013-109939,MS-17830,TEC-MA-10002844,1058,103.5,3,0.0,36.18,5.38,Medium
US-2013-151946,FC-14245,OFF-AP-10001885,848,43.52,2,0.2,-7.08,5.38,High
ES-2013-1777286,MS-17365,OFF-PA-10004034,947,41.64,2,0.0,17.04,5.37,High
ES-2012-4306010,IG-15085,OFF-AR-10001898,683,53.34,2,0.0,2.1,5.37,Medium
IT-2013-2617184,VD-21670,OFF-ST-10003305,929,23.97,2,0.5,-23.07,5.37,High
IN-2013-18483,ND-18460,OFF-FA-10002481,849,49.5,3,0.0,1.44,5.37,Medium
US-2013-122182,BD-11770,TEC-AC-10002800,777,39.992,1,0.2,7.4985,5.37,High
CA-2011-128839,TT-21070,OFF-FA-10002280,239,45.0,9,0.0,21.6,5.37,High
CA-2011-125171,AG-10390,OFF-LA-10001175,235,14.4,5,0.0,7.056,5.37,Critical
CA-2011-165806,VM-21685,TEC-PH-10004922,94,200.97,3,0.0,50.2425,5.37,Medium
CA-2013-101161,BW-11110,OFF-PA-10001295,992,37.94,2,0.0,18.2112,5.37,Low
CA-2013-101161,BW-11110,FUR-FU-10003535,992,82.26,3,0.0,33.7266,5.37,Low
CA-2012-162376,HD-14785,OFF-AR-10003056,670,17.12,4,0.0,4.9648,5.37,Critical
SF-2011-9140,MB-7305,OFF-SAN-10003687,346,45.75,1,0.0,21.03,5.37,High
TU-2011-280,PJ-9015,OFF-FEL-10001792,159,40.752,4,0.6,-34.728,5.37,High
TU-2012-3230,NF-8475,TEC-LOG-10004419,621,49.152,4,0.6,-36.888,5.37,Low
CG-2013-6650,GB-4575,OFF-AME-10002081,965,84.36,4,0.0,26.04,5.37,Medium
HR-2012-5400,BP-1290,OFF-CAR-10001577,688,99.54,2,0.0,27.84,5.37,Medium
RS-2013-7900,TP-11565,OFF-CAR-10000202,753,98.46,2,0.0,39.36,5.37,Medium
KE-2013-4620,SW-10350,OFF-KLE-10004771,958,43.47,1,0.0,2.16,5.37,High
US-2012-156797,BW-11065,OFF-EN-10003859,667,99.96,5,0.4,-30.04,5.36,Medium
MX-2013-153654,DW-13540,OFF-ST-10004412,730,64.0,2,0.0,3.2,5.36,Medium
ES-2013-4250046,CS-11950,OFF-PA-10002040,933,49.8,2,0.5,-37.86,5.36,Medium
ES-2012-5722902,BT-11530,OFF-EN-10002410,707,52.38,2,0.0,26.16,5.36,Medium
IN-2012-36487,NC-18340,OFF-AR-10002109,704,95.16,2,0.0,26.64,5.36,Medium
IN-2012-55408,CS-12175,OFF-PA-10002479,465,46.116,1,0.1,19.446,5.36,High
ID-2012-12869,ML-17755,TEC-AC-10002172,676,154.4208,4,0.47,-96.2592,5.36,Medium
CA-2013-139941,CB-12415,OFF-PA-10000241,869,92.94,3,0.0,41.823,5.36,Medium
AJ-2013-1340,JR-5700,TEC-KON-10003077,858,51.63,1,0.0,24.24,5.36,High
SG-2011-1770,BM-1650,FUR-RUB-10002021,217,31.74,2,0.0,12.66,5.36,Medium
MX-2013-108819,SM-20320,OFF-EN-10003898,902,24.92,2,0.0,0.24,5.36,High
MX-2012-103114,SR-20740,OFF-PA-10001283,472,33.36,3,0.0,13.98,5.36,Low
MX-2013-133270,AB-10060,OFF-BI-10004624,1044,96.8,10,0.0,6.6,5.36,High
ES-2013-1072619,SM-20905,OFF-FA-10001520,1029,90.72,7,0.0,40.74,5.35,Medium
ES-2013-5491146,AA-10315,OFF-AR-10000444,924,68.148,4,0.1,22.668,5.35,Medium
ES-2011-3259196,NB-18655,OFF-SU-10002346,274,27.6,2,0.0,2.16,5.35,Critical
IN-2013-26911,AS-10135,OFF-PA-10003686,1016,104.7045,5,0.17,-17.6955,5.35,Medium
IN-2011-42570,MH-17785,OFF-EN-10004590,86,44.46,2,0.0,11.52,5.35,High
ID-2013-46427,NB-18580,OFF-PA-10004673,876,73.26,5,0.45,-25.44,5.35,High
IN-2012-77780,EH-14125,OFF-SU-10001573,490,130.41,3,0.0,7.74,5.35,Medium
ID-2013-24643,PR-18880,OFF-SU-10002909,828,59.5455,7,0.47,-43.9845,5.35,High
US-2011-117968,RS-19420,OFF-AP-10002765,208,79.47,3,0.0,22.2516,5.35,High
US-2012-142811,JL-15850,TEC-PH-10003095,438,87.8,5,0.2,32.925,5.35,Medium
CG-2011-9130,CL-1890,OFF-KRA-10002789,91,48.06,2,0.0,12.96,5.35,High
TU-2013-9210,CC-2475,TEC-LOG-10003995,971,35.304,2,0.6,-16.776,5.35,Low
AL-2012-9220,JD-5895,FUR-ELD-10002511,454,58.17,1,0.0,3.48,5.35,Medium
RS-2012-310,RF-9345,OFF-BIC-10001632,601,58.2,4,0.0,12.72,5.35,High
MX-2012-162222,TS-21205,OFF-SU-10000164,550,138.6,6,0.0,60.96,5.35,Medium
MX-2012-126795,AR-10825,OFF-PA-10002219,662,57.984,6,0.2,20.184,5.35,High
MX-2012-113306,BP-11095,OFF-BI-10003585,646,138.04,7,0.0,23.38,5.34,Medium
MX-2012-109834,EB-14170,OFF-ST-10000442,661,122.88,8,0.0,23.2,5.34,Medium
MX-2011-169656,RD-19930,OFF-EN-10000084,69,59.1,5,0.4,9.8,5.34,Medium
ES-2013-2232047,MS-17830,OFF-FA-10002619,981,48.78,3,0.0,24.39,5.34,Low
ES-2012-2854342,SN-20710,OFF-FA-10004709,614,114.03,7,0.0,39.9,5.34,Medium
IN-2013-62835,MG-17680,TEC-AC-10003776,814,86.88,2,0.0,14.76,5.34,Medium
ID-2013-59566,SC-20800,OFF-SU-10003629,988,72.4245,5,0.47,-10.9755,5.34,Medium
IN-2012-24230,EL-13735,OFF-PA-10002047,480,210.12,4,0.0,25.2,5.34,Medium
ID-2012-34884,SC-20305,OFF-SU-10003897,558,66.96,5,0.1,10.41,5.34,Medium
ID-2013-54631,VM-21685,OFF-AR-10004486,1049,83.358,3,0.45,-28.872,5.34,Medium
ID-2011-75981,JM-15265,OFF-SU-10000954,106,38.16,3,0.5,-14.58,5.34,High
IN-2012-40918,LH-17155,OFF-EN-10002581,517,149.73,7,0.0,40.32,5.34,High
CA-2011-140858,CA-12775,OFF-PA-10000304,172,41.472,8,0.2,14.5152,5.34,High
IR-2011-2210,BM-1650,OFF-KRA-10001807,244,57.78,2,0.0,4.62,5.34,Medium
TZ-2013-6160,MG-7875,FUR-RUB-10002507,1031,50.4,2,0.0,15.6,5.34,Medium
IR-2011-360,SZ-10035,OFF-FEL-10002897,52,57.87,1,0.0,15.03,5.34,Medium
MX-2012-163720,EJ-13720,OFF-SU-10003665,375,66.88,4,0.0,28.72,5.34,High
MX-2013-155068,NG-18355,OFF-AP-10001617,1008,263.6,4,0.0,71.12,5.34,Medium
MX-2011-132213,BS-11665,OFF-FA-10002895,293,33.18,3,0.0,4.26,5.33,High
ES-2012-5745179,TW-21025,OFF-AR-10003117,642,58.02,2,0.0,23.76,5.33,Medium
ES-2012-2163745,RP-19270,OFF-AR-10002991,671,96.36,4,0.0,18.24,5.33,Medium
IT-2013-5153136,RP-19390,OFF-EN-10003069,938,107.55,3,0.0,15.03,5.33,Medium
ES-2013-2559061,CR-12820,OFF-AR-10002094,1001,58.44,2,0.0,7.56,5.33,High
IN-2013-64333,KE-16420,OFF-LA-10000471,929,32.4,3,0.1,12.6,5.33,High
ID-2012-48037,SC-20260,FUR-CH-10004312,629,42.66,1,0.1,6.63,5.33,High
IN-2013-18707,JF-15190,OFF-SU-10004872,966,57.84,2,0.0,15.0,5.33,Medium
NG-2012-7620,AH-120,TEC-MEM-10001732,569,43.02,1,0.0,14.19,5.33,High
US-2013-115756,JK-16120,OFF-PA-10000915,1010,42.384,4,0.4,-19.136,5.32,High
US-2013-106831,MP-17470,OFF-EN-10004190,1047,32.448,2,0.4,-3.792,5.32,High
MX-2012-131499,LW-17125,FUR-FU-10003507,660,74.4,5,0.0,17.8,5.32,Medium
IT-2012-5228062,DK-12985,OFF-ST-10003322,688,56.988,2,0.4,-30.432,5.32,Medium
ES-2013-1727818,AJ-10945,OFF-PA-10003994,1019,55.98,2,0.0,16.74,5.32,High
IN-2011-47533,BD-11770,OFF-SU-10001709,140,44.58,2,0.0,19.14,5.32,Low
IN-2011-62037,TP-21130,OFF-LA-10001731,302,26.2944,3,0.17,0.9144,5.32,Critical
IN-2011-77479,CW-11905,OFF-LA-10001191,227,34.2,4,0.0,12.6,5.32,High
IN-2011-47526,TB-21625,TEC-AC-10002702,257,44.2338,1,0.47,-36.7362,5.32,Low
IN-2012-62765,RM-19750,OFF-FA-10003745,515,33.6,2,0.0,10.74,5.32,High
US-2012-138716,CS-11845,OFF-BI-10001628,604,25.032,3,0.2,7.8225,5.32,High
CA-2012-125234,SN-20710,TEC-AC-10000158,675,107.97,3,0.0,22.6737,5.32,Medium
CA-2011-124478,MA-17560,FUR-FU-10002088,211,53.88,6,0.0,22.6296,5.32,High
CA-2012-110877,JE-15715,OFF-PA-10004621,640,36.288,7,0.2,12.7008,5.32,Critical
MA-2013-1850,DH-3675,OFF-WIL-10000390,992,14.52,1,0.0,0.57,5.32,Critical
MX-2012-150504,DC-13285,OFF-SU-10004662,625,146.4,5,0.0,57.0,5.32,Medium
MX-2013-103821,MS-17770,OFF-FA-10000801,937,65.1,7,0.0,21.42,5.32,High
MX-2012-135174,SD-20485,OFF-AR-10000314,639,26.92,2,0.0,2.12,5.32,High
US-2013-125241,SC-20020,OFF-ST-10000650,995,48.9,5,0.4,-2.5,5.31,High
ES-2012-3346363,TS-21655,OFF-FA-10004139,661,26.04,2,0.0,1.02,5.31,High
ES-2011-3366039,SH-20395,OFF-AR-10002640,140,42.66,3,0.0,0.81,5.31,Medium
ES-2013-4374499,RS-19870,OFF-BI-10003058,1049,93.24,7,0.0,38.22,5.31,Medium
ES-2013-4365500,CH-12070,OFF-EN-10002449,1043,142.56,3,0.0,69.84,5.31,Medium
IN-2011-76625,SP-20620,OFF-BI-10001400,340,86.4,3,0.0,12.96,5.31,Medium
IN-2012-51495,JM-15580,OFF-ST-10000327,546,49.68,3,0.0,6.93,5.31,Medium
CA-2011-158274,RM-19675,TEC-PH-10004896,310,149.95,5,0.0,41.986,5.31,Medium
CA-2013-155187,LA-16780,OFF-PA-10000380,973,41.7,5,0.0,20.85,5.31,Medium
CA-2013-109925,IM-15070,OFF-ST-10003442,1015,84.84,3,0.0,22.9068,5.31,Medium
CA-2011-132542,AM-10360,OFF-BI-10004099,267,15.36,2,0.0,7.68,5.31,Critical
UG-2011-7530,AG-390,TEC-HEW-10004522,154,79.533,1,0.7,-95.457,5.31,High
AO-2011-8260,RO-9780,OFF-ROG-10002866,188,61.38,2,0.0,1.2,5.31,High
MO-2013-4200,TR-11325,TEC-KON-10000005,1037,86.31,1,0.0,36.24,5.31,Medium
MX-2011-127089,SZ-20035,TEC-AC-10004451,165,51.08,2,0.0,14.28,5.31,Medium
ES-2012-3945862,TC-21475,OFF-AP-10001623,705,2039.796,4,0.1,-113.364,5.3,Medium
ES-2013-3359334,TD-20995,OFF-EN-10002789,1009,57.87,3,0.0,3.42,5.3,Medium
ID-2011-58250,TS-21160,FUR-FU-10003447,286,75.78,4,0.25,15.06,5.3,Medium
IN-2012-40603,MD-17860,OFF-ST-10004325,572,46.305,5,0.1,15.405,5.3,High
IN-2013-17566,EH-13765,OFF-BI-10000777,921,78.66,6,0.0,15.66,5.3,Low
US-2013-135923,CM-11935,OFF-AP-10000692,731,64.864,4,0.2,6.4864,5.3,Medium
CA-2013-113831,AH-10690,OFF-LA-10001297,856,62.1,6,0.0,29.808,5.3,Medium
US-2013-139087,DK-13375,OFF-ST-10000604,904,69.52,2,0.0,17.38,5.3,Medium
CG-2013-4190,DM-2955,OFF-ADV-10002299,787,64.08,4,0.0,17.28,5.3,Medium
IS-2013-390,BD-1725,OFF-KRA-10001807,791,28.89,1,0.0,2.31,5.3,Critical
MX-2011-145870,SC-20575,OFF-BI-10004491,135,58.66,7,0.0,21.7,5.3,Medium
MX-2013-149615,MC-18100,OFF-SU-10004650,880,67.84,4,0.0,16.96,5.3,Medium
MX-2011-116512,MH-17785,OFF-FA-10000439,257,51.24,7,0.0,6.02,5.3,Critical
MX-2011-108112,JE-15715,OFF-BI-10000188,174,14.24,4,0.0,0.4,5.29,Critical
US-2012-111122,NP-18685,OFF-EN-10003887,421,67.96,5,0.6,-86.74,5.29,Medium
ES-2013-3830070,PM-18940,OFF-ST-10004097,953,23.355,3,0.5,-1.935,5.29,Medium
ES-2011-2619050,JH-15910,OFF-ST-10000988,239,95.04,4,0.1,42.24,5.29,High
IT-2012-5303768,SC-20230,OFF-BI-10000972,372,210.84,7,0.0,39.9,5.29,Medium
ES-2013-4495074,MP-18175,OFF-EN-10002015,774,124.65,5,0.0,6.15,5.29,High
ES-2011-4257071,BT-11440,OFF-ST-10001142,340,66.24,4,0.0,3.96,5.29,Medium
IN-2011-30733,PO-18865,OFF-BI-10003012,32,22.65,5,0.0,9.6,5.29,Critical
IN-2012-42094,DM-12955,FUR-FU-10000606,467,71.4378,2,0.27,10.7178,5.29,Medium
IN-2012-52314,TB-21055,OFF-EN-10001528,635,76.2,5,0.0,10.65,5.29,High
IN-2011-71739,FW-14395,OFF-LA-10002806,276,68.22,6,0.0,33.3,5.29,Medium
IN-2013-65222,RO-19780,FUR-CH-10003282,833,94.02,2,0.0,32.88,5.29,Medium
CA-2011-126802,ZC-21910,FUR-FU-10000193,349,38.976,3,0.6,-50.6688,5.29,Low
IR-2013-6870,EL-3735,OFF-AVE-10003549,1000,98.4,2,0.0,42.3,5.29,Medium
IR-2013-6870,EL-3735,OFF-BIN-10001715,1000,51.63,1,0.0,8.76,5.29,Medium
IR-2013-4410,GR-4560,OFF-SAN-10003041,846,158.58,6,0.0,14.22,5.29,Medium
US-2012-129434,ME-17725,OFF-LA-10002848,571,21.96,5,0.4,-2.24,5.29,Critical
MX-2011-100587,SC-20050,OFF-LA-10003422,257,60.06,7,0.0,28.7,5.28,Medium
US-2012-138464,TS-21505,TEC-CO-10001371,639,67.2152,1,0.402,-44.0648,5.28,High
IT-2013-3727227,PW-19030,FUR-CH-10002030,1058,139.152,2,0.6,-191.388,5.28,Medium
ES-2011-2382517,MR-17545,OFF-LA-10004007,237,54.0,5,0.0,7.5,5.28,High
IT-2013-3395178,MM-18055,OFF-BI-10000368,861,25.14,2,0.0,3.24,5.28,Critical
ID-2012-76954,PK-18910,OFF-ST-10004576,558,70.815,1,0.5,-45.345,5.28,Medium
US-2011-160444,DC-12850,OFF-ST-10000563,178,281.424,11,0.2,-35.178,5.28,Medium
CA-2012-109386,RH-19600,OFF-AP-10003266,656,44.43,3,0.0,18.6606,5.28,Medium
CA-2013-134180,JP-16135,TEC-AC-10000892,1012,72.0,1,0.2,14.4,5.28,Medium
TU-2013-4470,BP-1185,FUR-HAR-10000334,958,72.048,1,0.6,-45.042,5.28,Medium
MX-2013-114020,PV-18985,FUR-CH-10003354,953,120.08,1,0.0,34.82,5.27,Medium
MX-2013-143875,CL-11890,OFF-BI-10004142,992,60.032,14,0.2,16.352,5.27,Medium
MX-2012-168865,CY-12745,OFF-BI-10003022,601,38.4,2,0.0,11.52,5.27,High
IT-2013-1372622,CS-12490,TEC-PH-10001664,860,107.775,3,0.5,-13.005,5.27,Medium
ES-2011-2570414,AJ-10945,OFF-AR-10002433,318,51.6,5,0.0,22.65,5.27,High
IT-2013-3843253,SC-20305,OFF-AP-10004220,968,48.96,3,0.6,-19.62,5.27,Medium
ES-2012-3412393,RD-19585,FUR-FU-10000135,422,36.288,1,0.3,-1.062,5.27,Low
ID-2011-74091,IG-15085,TEC-AC-10001987,110,99.924,4,0.45,-30.996,5.27,Medium
IN-2012-54456,DK-13090,FUR-CH-10002247,607,1654.668,4,0.1,165.348,5.27,Medium
IN-2012-15039,CC-12430,OFF-AR-10003774,387,82.242,2,0.1,28.302,5.27,Critical
CA-2012-106565,BW-11110,OFF-PA-10000061,426,51.84,8,0.0,24.8832,5.27,Medium
CA-2012-164623,MS-17770,OFF-PA-10000249,637,24.56,2,0.0,11.5432,5.27,High
NI-2013-9450,DL-2925,OFF-BOS-10002340,723,79.11,10,0.7,-76.59,5.27,Medium
EG-2012-730,PC-9000,OFF-CAM-10001177,516,25.8,1,0.0,11.07,5.27,Medium
CG-2013-3660,MR-7545,OFF-STA-10001636,720,50.76,2,0.0,16.74,5.27,Low
CG-2011-30,HR-4770,OFF-FEL-10004224,243,56.46,1,0.0,14.1,5.27,Medium
IZ-2012-3720,PB-9150,TEC-SHA-10001413,634,121.44,1,0.0,32.76,5.27,Medium
MX-2013-127201,AS-10090,OFF-AR-10004920,982,68.184,3,0.4,5.664,5.26,Medium
MX-2013-120894,CA-12310,OFF-AP-10002625,861,185.26,1,0.0,33.34,5.26,Medium
ES-2012-4424003,ZC-21910,OFF-SU-10000782,555,66.51,3,0.5,-27.99,5.26,Low
ES-2013-1950200,FG-14260,OFF-BI-10000844,881,27.18,6,0.0,13.5,5.26,High
ID-2013-13625,MG-17680,OFF-SU-10000738,1000,81.378,3,0.45,-32.562,5.26,Medium
IN-2013-46252,ZC-21910,FUR-FU-10002459,826,87.72,2,0.0,10.5,5.26,Medium
IN-2011-13065,PO-18865,OFF-BI-10002853,10,34.29,3,0.0,16.11,5.26,High
IN-2012-81413,GA-14725,OFF-BI-10004185,657,61.32,4,0.0,17.76,5.26,High
CA-2011-115791,DL-13315,OFF-BI-10001575,17,18.588,2,0.7,-13.6312,5.26,Critical
CA-2012-129112,AW-10840,TEC-AC-10003038,677,21.48,3,0.2,-0.2685,5.26,Critical
CA-2013-166443,LH-17020,FUR-FU-10004020,1013,38.29,7,0.0,16.4647,5.26,Medium
CA-2013-159730,SJ-20125,TEC-PH-10002085,966,105.584,2,0.2,7.9188,5.26,Medium
CA-2011-132801,JG-15805,OFF-ST-10001228,268,107.44,10,0.2,10.744,5.26,Medium
CA-2011-168823,MA-17560,OFF-LA-10004425,252,20.808,9,0.2,7.0227,5.26,High
IR-2012-3790,KB-6240,TEC-KON-10000302,626,84.6,1,0.0,29.61,5.26,Medium
SA-2012-90,JB-6000,FUR-NOV-10004962,570,48.45,1,0.0,12.09,5.26,Medium
NI-2011-700,SN-10560,FUR-ADV-10004159,150,64.89,2,0.7,-127.65,5.26,Medium
MX-2011-107132,TH-21115,OFF-BI-10004142,347,26.8,5,0.0,11.2,5.25,High
MX-2013-137155,AF-10870,OFF-EN-10004568,992,66.6,5,0.0,29.9,5.25,Medium
IT-2013-4258921,PS-18970,FUR-CH-10002152,724,94.8,5,0.6,-113.85,5.25,Medium
IT-2012-5640548,RS-19420,OFF-BI-10002570,550,56.52,4,0.5,-32.88,5.25,Medium
ID-2011-20436,PC-19000,OFF-PA-10004815,232,27.9522,2,0.47,-9.0078,5.25,High
IN-2012-72229,DM-12955,FUR-FU-10002803,523,64.557,3,0.1,-1.503,5.25,Medium
IN-2012-64081,ZD-21925,FUR-FU-10003420,648,92.205,3,0.25,19.665,5.25,Medium
ID-2012-17538,DO-13645,OFF-BI-10003779,664,50.298,2,0.17,13.938,5.25,High
CA-2013-121755,EH-13945,TEC-AC-10003027,725,90.57,3,0.0,11.7741,5.25,Medium
CA-2012-164441,AC-10450,OFF-BI-10001922,656,52.272,11,0.2,17.6418,5.25,Medium
IZ-2012-7140,BP-1095,OFF-CAM-10002159,562,30.54,1,0.0,14.94,5.25,High
IR-2013-990,CB-2025,TEC-SAM-10003891,918,73.2,1,0.0,3.66,5.25,Medium
TZ-2012-5980,MO-7800,OFF-CAR-10004293,678,51.27,1,0.0,17.94,5.25,Medium
US-2012-140214,SR-20425,OFF-ST-10004412,641,51.2,2,0.2,-9.6,5.25,Medium
MX-2011-147858,TN-21040,OFF-ST-10000035,68,63.2,4,0.0,1.2,5.25,Medium
US-2013-107461,HJ-14875,OFF-LA-10000765,895,30.64,5,0.2,-3.16,5.25,High
US-2012-117541,DW-13585,FUR-BO-10003768,567,133.344,2,0.4,-17.816,5.24,Medium
MX-2012-134110,AA-10645,OFF-AR-10000481,692,35.24,2,0.0,13.72,5.24,High
IT-2013-2980669,MG-17890,OFF-EN-10004296,754,81.9,4,0.5,-18.06,5.24,Medium
ES-2013-2229883,EA-14035,OFF-ST-10001173,857,78.57,5,0.1,-6.18,5.24,Medium
IT-2011-2413417,SJ-20500,OFF-FA-10004310,24,41.16,4,0.0,2.88,5.24,Critical
CA-2011-134551,TS-21505,OFF-PA-10002689,340,25.92,5,0.2,9.072,5.24,High
CA-2011-137911,BP-11095,OFF-PA-10004071,270,88.768,2,0.2,31.0688,5.24,Medium
CA-2013-127194,BW-11110,OFF-PA-10000659,1049,62.82,9,0.0,29.5254,5.24,Medium
CA-2012-145324,DH-13675,FUR-FU-10002759,663,39.96,2,0.0,14.3856,5.24,High
CA-2013-1620,DN-3690,TEC-SAM-10003948,1001,136.59,1,0.0,0.0,5.24,Medium
IR-2013-7350,MV-8190,FUR-ELD-10003695,975,50.52,2,0.0,20.16,5.24,High
MX-2013-143455,AG-10675,OFF-SU-10004446,817,75.18,7,0.0,18.76,5.24,Medium
US-2012-149818,CD-11980,TEC-AC-10003081,674,45.408,3,0.2,-7.992,5.24,High
ES-2011-2719699,RM-19675,OFF-AR-10003012,323,70.56,3,0.0,1.35,5.23,Medium
IT-2011-3977380,CK-12595,OFF-BI-10000620,341,32.25,5,0.0,8.25,5.23,High
ES-2011-1456978,AB-10165,OFF-AR-10004986,260,115.92,8,0.0,38.16,5.23,Medium
ES-2013-5782657,CC-12220,OFF-AR-10000727,710,99.48,2,0.0,23.82,5.23,Medium
ES-2013-1166961,LW-17125,OFF-BI-10002935,964,62.4,5,0.0,4.95,5.23,Low
IN-2013-58747,LR-16915,OFF-EN-10001789,747,61.47,3,0.0,4.86,5.23,Medium
IN-2012-67490,GM-14695,TEC-MA-10003178,656,92.1825,1,0.25,13.4925,5.23,Medium
ID-2013-24545,CM-12445,TEC-PH-10001730,862,129.978,1,0.1,4.308,5.23,Medium
IN-2012-70619,GM-14455,FUR-CH-10004572,556,61.62,1,0.0,23.4,5.23,Medium
ID-2012-36977,RE-19450,OFF-BI-10001266,509,74.9988,3,0.17,-1.8612,5.23,Medium
CA-2012-121391,AA-10315,OFF-ST-10001590,621,26.96,2,0.0,7.0096,5.23,Critical
AU-2013-3370,JM-5580,OFF-FEL-10004117,794,114.78,2,0.0,7.98,5.23,Medium
MO-2013-8380,XP-11865,OFF-ENE-10004401,771,61.56,4,0.0,0.0,5.23,Medium
AO-2013-7170,HG-4845,OFF-EAT-10002122,929,49.32,1,0.0,11.82,5.23,Medium
NI-2011-6330,VT-11700,FUR-SAU-10002714,334,44.595,1,0.7,-74.325,5.23,High
IS-2011-9650,MR-7545,FUR-OFF-10002486,274,53.01,1,0.0,21.72,5.23,High
US-2013-167255,DP-13000,OFF-AP-10004921,1040,30.684,1,0.4,-0.016,5.23,Medium
ES-2013-5014054,SC-20845,OFF-EN-10003936,846,49.08,2,0.0,21.54,5.22,High
IT-2013-2336271,VG-21790,OFF-LA-10001831,808,28.08,3,0.0,0.0,5.22,High
ES-2012-5924445,NZ-18565,FUR-FU-10000135,580,103.68,2,0.0,28.98,5.22,High
IT-2011-4648014,AH-10075,OFF-FA-10004899,154,57.6,3,0.0,28.8,5.22,Medium
ES-2012-3082564,SN-20560,OFF-AR-10003384,436,69.6,4,0.0,6.24,5.22,Medium
ES-2012-3493303,ML-17395,OFF-FA-10004424,383,56.16,3,0.0,8.91,5.22,High
ES-2012-3429212,MV-18190,TEC-MA-10003326,592,170.34,5,0.15,-0.06,5.22,Medium
ID-2011-73202,CM-12190,OFF-LA-10004848,150,41.055,7,0.5,-5.775,5.22,High
IN-2011-83100,DK-13090,OFF-EN-10002749,260,41.19,1,0.0,19.77,5.22,High
SF-2011-3360,MY-7380,OFF-IBI-10000099,119,59.76,4,0.0,5.28,5.22,Medium
EG-2013-8810,JK-6120,FUR-RUB-10001094,795,43.86,1,0.0,3.06,5.22,High
TU-2013-3550,DN-3690,OFF-ELD-10003038,842,77.472,4,0.6,-64.008,5.22,Medium
MX-2013-143875,CL-11890,OFF-PA-10002033,992,56.032,2,0.2,10.472,5.22,Medium
MX-2012-158981,SC-20845,OFF-BI-10000280,706,41.94,9,0.0,0.0,5.22,High
MX-2012-152499,KA-16525,OFF-PA-10001470,476,74.48,4,0.0,29.04,5.22,Medium
MX-2011-146584,HL-15040,OFF-BI-10001002,21,60.96,8,0.0,28.64,5.22,Low
MX-2011-137120,HJ-14875,OFF-LA-10003503,206,24.0,4,0.0,6.24,5.21,Critical
MX-2011-114685,AA-10315,OFF-BI-10000029,315,172.6,5,0.0,56.9,5.21,High
ES-2011-1322522,JD-16015,OFF-AR-10001110,182,64.38,2,0.0,24.42,5.21,High
ES-2012-3337263,SB-20185,OFF-ST-10003111,462,172.8,4,0.1,44.16,5.21,Medium
ES-2012-3192468,SH-20635,OFF-ST-10002151,628,27.702,3,0.1,4.842,5.21,High
IN-2012-44474,EP-13915,TEC-AC-10000258,451,57.96,2,0.5,-2.34,5.21,Medium
US-2013-141264,CT-11995,OFF-SU-10003505,931,185.376,2,0.2,-34.758,5.21,Medium
EG-2013-7420,DR-2880,OFF-STI-10000144,1031,70.74,2,0.0,4.92,5.21,Medium
TU-2012-4710,JE-5745,OFF-SME-10003752,566,51.372,1,0.6,-75.798,5.21,Medium
MX-2012-123715,LW-17215,OFF-PA-10004027,681,149.6,5,0.0,68.8,5.21,Medium
MX-2011-163083,JD-16015,TEC-PH-10002871,178,115.58,1,0.0,33.5,5.21,Medium
MX-2012-127103,JP-15520,TEC-CO-10001824,511,161.59616,2,0.002,30.43616,5.21,Medium
MX-2013-135006,ST-20530,OFF-PA-10000318,824,47.82,3,0.0,11.94,5.21,Medium
US-2012-100930,SV-20365,OFF-EN-10004988,592,30.528,2,0.4,-8.672,5.2,High
IT-2011-5495847,NH-18610,OFF-AP-10001138,147,121.932,2,0.1,-8.148,5.2,Medium
IN-2013-71592,NM-18445,OFF-AR-10001862,941,17.4,1,0.0,8.16,5.2,Critical
IN-2013-59027,SS-20875,FUR-CH-10004306,1042,148.32,3,0.0,32.58,5.2,Medium
IN-2011-55037,TH-21115,OFF-BI-10000871,92,127.05,11,0.0,39.27,5.2,Medium
IN-2012-13919,CW-11905,OFF-AR-10000720,597,50.7,2,0.0,10.14,5.2,Medium
ID-2012-70052,FM-14380,OFF-AR-10002389,374,28.908,3,0.27,-4.032,5.2,High
ID-2011-22172,FP-14320,FUR-CH-10000825,173,87.3372,2,0.27,14.3172,5.2,Medium
CA-2013-9030,DC-2850,OFF-BRE-10003081,982,61.29,1,0.0,21.45,5.2,High
NI-2012-7260,VP-11730,TEC-STA-10002497,433,48.573,1,0.7,-87.447,5.2,Low
PL-2013-5500,DK-2895,OFF-BRE-10000493,913,123.72,2,0.0,53.16,5.2,Low
IZ-2012-3080,DK-2895,TEC-STA-10000546,651,37.11,1,0.0,5.55,5.2,High
MX-2013-104262,SH-20395,TEC-AC-10004379,961,58.8,3,0.0,12.3,5.2,Medium
US-2013-164161,MS-17770,OFF-AP-10004921,1048,61.368,2,0.4,-0.032,5.19,High
MX-2012-142713,JO-15145,FUR-FU-10001711,504,86.88,2,0.4,10.12,5.19,Medium
ES-2012-5515506,JD-16150,OFF-AR-10001714,572,76.05,3,0.0,20.52,5.19,Medium
ES-2013-5734148,NG-18355,TEC-AC-10002204,757,79.5,2,0.0,2.34,5.19,Medium
ES-2011-3360339,JO-15145,OFF-ST-10001426,295,30.618,3,0.4,3.528,5.19,High
ES-2011-2613634,MY-18295,FUR-FU-10003986,240,87.6,2,0.0,27.12,5.19,Medium
